0;0;0;0;0;0;0;0;0;0
0;0.223939;0.309427;0.331142;0.335405;0.335405;0.331142;0.309427;0.223939;0
0;0.309427;0.430348;0.461817;0.46813;0.46813;0.461817;0.430348;0.309427;0
0;0.331142;0.461817;0.496207;0.503181;0.503181;0.496207;0.461817;0.331142;0
0;0.335405;0.46813;0.503181;0.510315;0.510315;0.503181;0.46813;0.335405;0
0;0.335405;0.46813;0.503181;0.510315;0.510315;0.503181;0.46813;0.335405;0
0;0.331142;0.461817;0.496207;0.503181;0.503181;0.496207;0.461817;0.331142;0
0;0.309427;0.430348;0.461817;0.46813;0.46813;0.461817;0.430348;0.309427;0
0;0.223939;0.309427;0.331142;0.335405;0.335405;0.331142;0.309427;0.223939;0
0;0;0;0;0;0;0;0;0;0
